pMdhVoZuxIQGYOD8tsWMpA,Indian,5,3
5faOK0osoS-zdEwT21S-Cg,Indian,3,292
shp52ABKmbCEOB4dku0low,Indian,5,1
2zaFer47CnuerUmTfAjJ9A,Japanese,4,35
ymb0SvFrlcWm6k_Gx5SYcQ,Sushi Bars,4,179
NKDLr_aBy5WRX8-JR_SGyQ,Mexican,4,154
cWzdIJhEDZIjSGDpYGWy3Q,Bars,3,221
pG-IkylRFOb-HlaD8NwvvQ,Mexican,4,290
zcgPjeIpjYDDVbTar9mfAQ,Japanese Curry,4,118
3PabSEZ2ESexVFZznyozVw,French,4,335
_Ge2eC89Z-jlaDDWglfT8g,Thai,4,164
tC6CzF4fxzHJQ4RFUdT30g,French,2,3
WO_cLlSr6eFYMXy0T6BvHA,Wine Bars,4,156
S37Fd4Jrwuv6R1DukmlqSQ,Afghan,3,336
yRJfv1ERRieWTX-uHCFDtg,Indian,3,96
EOANRwg2TqxqAJ6O7e-YNA,French,3,114
KtL6xhVJZq6dzAYlfcHvyw,French,4,224
K54qUgd274Fj_LvHCjeSFw,Japanese,4,274
EBIjeMlkgU12CyCcUDj-kg,Japanese,4,261
cBmZRsZmUfBg6eMPPM6ypA,Italian,4,183
WyiTT3VHjzowMnOnUpZ7TQ,Mexican,4,295
MwtXOkRUndPU-ivbtLD-bQ,Japanese,4,279
QxyhvapwK86NPX-nzrKF2w,Asian Fusion,4,29
hmNxdAbt0tiGm8_vPdXCSA,Afghan,3,179
GN4-wXUXgfuMO4KHa76J5w,Halal,4,83
rBUTVjRs5CcEMe3dfVRZJQ,Taiwanese,4,195
bSi2f2TaOr4RVTI5eFt0wQ,Chinese,3,194
0ROpM3UcZhprN6dhwK2Hsw,Pizza,4,95
-K9aoYpCy5_99gojar4nWg,American (New),2,22
0SqFgkdmfNWj9iUQgfghEA,Soul Food,4,154
CjI8xeqsAiUlouM6tzemfQ,Desserts,3,75
l44CFBTejwL0ElKmkH7xQQ,Chinese,4,373
562aZEpTDdYKDe5hWuDyFA,Italian,4,149
50eKjWOB-H9iuo1ocACOaQ,Indian,4,151
U1H_LiA_-9NtaSbehPdODw,French,4,245
g5f6p9jfzB30Mhcu6d5OWA,French,4,95
wMhJPpAQqmbGhOFErPh4zg,Indian,4,53
3Y-beEWD9prfpSZXrQjMPg,Indian,4,3
7ei0rqEbo1LZJF_FsWEXUQ,Caribbean,4,3
_nScWpFX3M1K7s30hFEsRw,Indian,4,320
mxjv5RgkTr5qw3wjr2fXmA,Chinese,4,175
W1pBIFhkjJwjTe2P7o57yg,American (New),4,45
OHqazo2j-RLZnLWo_YRnDw,Chinese,2,28
yKmGGnebabFQ7gsgFzFG7g,Indian,3,2
VEjkxniAlG35cR3pjHvF-A,Chinese,3,95
V3mSoUHcuFQwDHBPLTSbdg,Indian,3,24
3vpqJK9Oz515AZR-bFW5Ig,Indian,4,1
Xzc4Ex6Vx4T-RBc3N9fW5g,Indian,3,57
Q1TpfbuPwKPFrNFyu-u2_g,Chinese,4,191
VVe74-TKuROBvyS1XgVmvw,Coffee & Tea,5,338
Yj8Tpy8tVf-fpct6_EUIhQ,Indian,4,6
yC-GsIbqeQnoVd9LYiOabQ,Indian,3,192
LQ6x_oaOhRrlG9i8p-Fubw,Chinese,3,135
xDERYqY7CbIx4aAlKsLy-A,Indian,5,3
u5-S5ElOzXnavuZ2gFsCpg,Chinese,3,187
nXoaGAhH6tNDQEE871V-ig,French,5,35
goIlFGh8EhPQ1fJlzn-NPw,Sri Lankan,3,18
gNDdRSWiuxdulA-Ajx6zCQ,French,2,244
WYdrEMBXzOcxffpQczHKww,Wine Bars,4,2
cy0vBvZu2Eb4XtRFCp8Seg,Cocktail Bars,4,153
7OMGEtFWT6sdd9TVuoGqJQ,Japanese,4,420
Cq2IVq7VOlEzQ0YfdPqc-w,Chinese,3,41
1_pK5aQ47atF50oAKHADhA,Indian,4,477
8nmMip_O4vcPDcujTEa_TA,Sushi Bars,4,187
8oWkHl9tITphtI7KY4kT0w,French,4,275
mBZUWdasmua9XOsWy8xdWA,French,3,173
g4EXxoV0z_TnyWF8h9xMKQ,Thai,4,27
ziwipi8JK_ik4mLaw1fTGw,Chinese,3,32
jc7lVTvmYMIK5RNpENtS6w,Szechuan,4,226
pzVUUB9bXZMK8KvRLOoUWg,Indian,3,1
RFiR-vXB46apdqHYr4S57w,Indian,3,11
kn9rgR4KlvyTTi-s76OIaQ,Mexican,4,371
uOwNAh9yZuq7yItvw4pZqw,Barbeque,3,101
b2d8CP6sKQotFjzZX0Thtw,Chinese,4,16
7KO4zcBtc2-2M5kJLfl0kw,Mexican,4,385
-km0gGCxrhcvD62mlDvV4w,Vegetarian,4,151
9V0u-hctFSqJf6lHZra_QA,French,3,162
XKy4Cy4uNgO7rxhH4yFJQQ,Indian,4,339
F45gH5oEHbuptyHLRV8ZWw,Pakistani,2,14
M7FR0flXH4yUq5Gh7-7Vog,American (New),4,344
bRCNOrmz5S7q064UmIiZqw,Asian Fusion,3,224
nEkVibaTuIFEcTNtltFgJg,Japanese,4,429
f26O6kd8FCWoCXfQUNWJ2g,Indian,3,90
WoZnkXZInggzgQM_LbDpGg,Cafes,4,189
YvSCXoj-z1eS2soiXQSIFQ,Bars,4,151
RkPakW9XloEm-QB0eNlHmw,Indian,4,48
HVWlYTXsR9Vx9ZoxJQa2zg,Indian,4,54
UJSugMSGxB4vzBaCvmLthA,American (New),3,131
TlKUPuAnVptyR2x1JHSqfA,Indian,3,140
pV-f6jq8mqNWymbPyPNmzg,French,4,485
bEec28P1CziowM9LrNkNsg,Cafes,3,240
UJe9_p6NEl0kA6xHVo5PKw,French,4,129
s4pRTGVcKMfybxpyKu4KzA,Indian,3,50
foAYWheDCF9wUyKPuOGYow,Mexican,3,342
NDNdv06TUHhvQV1VYgrr3w,French,3,64
l1EdTmBBFzxQIZDftPZeUQ,Italian,4,264
FXFQJmhK6elesopXdhjvFQ,Japanese,4,85
SP4bvMvxel_UPdof_er3HA,Indian,4,453
cGSLzPA_SCWrN3cyT86Nhw,Chinese,3,56
dP6SmZ5E5Nj64-3zZMjGSg,Chinese,2,62
WI5kC9Ba8QClXq_mslg07A,Cafes,2,7
ykTc4pZYEAY0Esd0yVFSOQ,Wine Bars,4,46
6gE9N5wD4K-bbmSEBm7Lhw,Chinese,3,48
clRkIWrwyNVpcZdhrYVB5g,Indian,2,19
pKnqJZpCX3xYIURHOnWuig,Indian,3,26
x3NeZ4xToUxVKDoZ32D5tg,Indian,4,382
mDajKjZjRN4tVGEJFOgF9w,Chinese,3,248
LaMbEoM5Vw9CQP5usaD2xA,Himalayan/Nepalese,4,86
_oB3M47mlg3dJGKKIYkRIA,Indian,2,13
h8J10FpJGaU_4OvP2MgoKQ,Mexican,4,239
JLpEKUYAtzBRQwsUL3RPIA,Italian,4,302
3J9hH7EJdBv7_TjaQQqsJQ,French,4,24
GMICEb3dqMcVftIHzh1DiQ,Noodles,4,94
PPhUz-roOHiIp9vA0rEoIA,Grocery,4,13
5LqclCP-RTj61-5QNo0jZw,French,3,436
_EgBjtufCZIWwUkRn53OAA,Bars,4,93
ax4INkzwL__-d_kGJfcA-w,Japanese,4,30
_RVeBqIldnrh757oxL-b7w,Indian,3,148
WrMu2G5M2im56uYKTd4Bgw,Indian,3,455
Du4yrt8aWlBhOeEjhEH3ww,French,4,31
SVJNB9LqI13jtVyKMZVqeg,Chinese,4,432
r2JVKalbucGf2nryywuL2w,Malaysian,4,451
17hj-J-E7UFki3Brshu0lQ,Indian,4,61
SJ6gBwqF219nV6dAZBt93Q,Indian,3,24
RzKR9QcYP03EQ_8DxTxowg,Mexican,4,1071
XJxoBc_3vvDiCCJViLNfJg,Wine Bars,4,266
0BzxIsoRuFvxbMPl-iH70A,American (New),4,776
V2oWqXcoJkgGeIPOaS9eDA,Indian,4,519
IQ91FltwJmIPhS6fKKf2pw,Chinese,2,56
3rCA4ZFJoxCLosUB8CqlbQ,Chinese,2,108
kZIWqN41LuG3AoOIFo2RCA,Cafes,4,94
Ucxhqn56VtC-eYjdNsg7Og,American (New),4,749
O64wSq9NvecPNPRkz38o8Q,French,4,146
VakC43fJQAT5c6f3rqPlOw,Indian,3,26
NMVRHrkdp68twl4CWo1I5A,French,4,833
LztkKM-lvRraBbS9TVXzcg,Noodles,4,115
kyJ0CtJ2Lrid_YdZWobf7w,Chinese,3,228
pXxBeKXDgcNSioo-3ysMcg,Chinese,5,1
ynB8T3htx8s5V0YV8gVPGA,Shanghainese,4,404
rJ4N10Nbh-GM49qOSGFoAw,Chinese,4,95
RoqLH-4rDugHlduthnZggg,Dim Sum,4,91
wQU3LMmOPNzxL-ptOi_F5w,Japanese,4,512
xnrn6Ibn4T22vTjYX1H1zQ,Halal,4,30
o5sUOmtzcHAeSWtUuFJ00g,Indian,3,286
zwFS-FcGe062to_rWWkLCw,Bakeries,4,733
gWuHmSQ8G5FiKv-rEogwvA,Indian,3,425
uwStYTWVMr-0BihJD7CmSQ,Bakeries,4,304
c5vz72Q9mAmRs2NZUsWpRQ,Indian,4,8
R-biStUvl2zuhIQFk40GsQ,French,4,390
VThwGCuC6JVaxAgnmuJDRg,Mexican,3,396
o5EIqc4LekAoeLHiYjzLqQ,Cocktail Bars,4,201
KBZQN540Xz6LbXLRVOMc0w,Chinese,3,173
YigPOZxASGQX1IniEyCp8g,Asian Fusion,3,151
phEamT8HRnu-RFFoCbJ5Bg,Halal,4,11
z3JDfCqlwOTwhQrnPgYkDg,Italian,4,52
TGP5gbAgml0IDRLGCpFnCw,French,4,867
j0Q-yyxS2WiL3foCJEV4eg,Vegetarian,4,568
UBqLK5kg0kT72CIaBYa5Zg,Mexican,3,397
02zyTkuXvbGcbA9en_20Gw,Dim Sum,3,192
TwxP5xU_xyzlf7SVzCnpuA,Noodles,4,108
Fb8vIbK7jc_6cTDJ4tOKTA,Ramen,4,479
d96eV2MmIFi4zNNOxBdIZQ,Chinese,4,84
KIIYvTOc0Uv90aUHEGvoSg,French,4,411
sxv1oJxG8uu6u4tjKHiJMA,Singaporean,3,57
7X3hB3KtkHVKk1GZKAnlbA,Himalayan/Nepalese,3,54
j69WHdRCVQTypfe7hQWauw,Cocktail Bars,3,89
sySAZxvH4LvSGJRLmCP19A,French,4,290
GknCLz8E_mC211psEX8lYg,Japanese,4,80
Ywdce1GlDhjs8f8v7qZM_g,Japanese,3,32
hdiQrGDT8enOzpxaipBzNA,Chinese,3,115
OD1CCNpXwUvXB9P6WkTy9A,Indian,3,156
CDBQ07xf7XcqnNh3_mGBIA,American (Traditional),3,77
dTZ-q8CwEDo9iVKM0tydnQ,Szechuan,3,180
NmJ2xtfZrscfWB_a5wEbXQ,Chinese,3,178
ZOpnIsm7ihoO1gq2YmGdzw,Ramen,4,334
A_fZL0ir_actclrL-ePTOw,Chinese,4,11
escMR9M42UsHQIglAz1pJw,Southern,4,334
VtOKPlPn4mdZON-1uRS4XA,French,5,1
L02D3DmTwrkap-BaAfIg8g,Indian,3,4
1HBtCnBGBYoq3zaQUxTbmg,Sushi Bars,3,80
CX6_T61ZANH5ttfMLeKKIA,Indian,3,22
obFs12x7mgYPGxgalBd22w,French,4,465
yauWDobtVPplAiACo1JuYA,Indian,4,79
FZ0fKxW-d6Qc70IjDQIQKA,Pakistani,4,15
yono7ZJcU1KiqfC-xUMaIA,Japanese,3,167
VLQrI-Qua7Ok02fAAuwvAA,Indian,3,20
HYW2O2qycmFiGUNt_TlyPA,Halal,4,225
ghXmKZpOwbfCl3i1UOg9qg,Italian,4,33
WHXgDm3kcU-aONfjR8tX0A,Japanese,4,215
DU_DMCalguwdsnmLOJX3mg,French,4,331
CPtao9WHPnVJGUS0H4Txww,Kosher,3,124
omOPvWNdukvWOC0peXPyng,Chinese,4,122
Y33XuEV_ht25tXv7SZPKKQ,French,4,113
wSGZA3DOFSUvALZRKCM_Sw,Sushi Bars,4,587
8NVN6Nldm7AGoGaABBZMRw,Gastropubs,4,638
NIX9YFX1taOkm1J9IGuLqA,French,4,31
ZOfk6Ao0db5icjc0WEq7zg,French,4,436
JdNzj7EGQLC9eqqw3SYBPg,Vegan,3,413
KeVQTRyG41doVE3YVsV7Pw,Indian,3,83
xJbr2o_5RZZYwVaFz0D14Q,Chinese,4,35
rtucksGJ2MebjJ0PqjIPaw,Chinese,3,62
uy7QmtN9Sdb8z5hm2_VZSQ,Indian,3,302
5u4T6-Z-KhHrRZ9g54pugQ,Chinese,4,25
CP5zlAOYYne7uhzUC1LyuQ,Vegetarian,4,68
2wVirrAVg3ltAFHoHeXHMQ,Dim Sum,4,18
QV7OzZd6RsQjAkoxbHqEzQ,Fast Food,3,172
8Oo2AtQEPDfxIOnA8wfXoQ,Taiwanese,4,232
21y8cakUmhd3g13nh0cq9g,French,4,328
z2VXX7wGl8XZ6_oo9W3koA,Indian,4,246
_IkMfWpOkQXRZtJAYJUJIw,Sushi Bars,4,327
RKpp5WskkZmOjpJtRlbY9g,French,4,47
KJNXC2NtxRPeu_nkk1PC4A,Himalayan/Nepalese,4,65
vX0_qcuVXoeeH1_24I8lSA,Sushi Bars,4,139
-MXQI-AjTJViEekzs_5_8A,Indian,4,57
RjeW_l8OF99rn5df5-Rj4g,Ramen,4,1021
Fl2z1edJw3MONc9rERWRMg,Seafood,4,219
bgKGT3osx4KNjrdva4lYpQ,Indian,4,87
0W0m68TNPbodGCA3PhIB4w,Mexican,4,486
L87p5eAKGjvkS2YZYjZcrg,Japanese,4,23
YRXXIqqaLcWJaL22lnj7mQ,Hookah Bars,4,50
guwS_mhhUjOT5d8sYfEluQ,Indian,4,301
BPErPpKSNluwcjbKRgze3w,Chinese,4,459
fmH4YbvpYdcpaaYOL1g7wg,Indian,3,50
iTcxncdrcQRK1tdcbFIqGQ,Desserts,4,310
IU7J-biFGBwrl6qKBPGStQ,Japanese,3,230
37RhWHnMsnjULuoN95Bg9A,Kosher,4,127
0ORwxqRAliQvbYMIND19FQ,Indian,3,38
QgTR7mA2kd82KVrIJNuJ3A,Chinese,2,30
5XQgZQF-5N94bkQ2d_PJIQ,French,4,182
V9cBgn2RFLurwg6lwuLH7w,Chinese,4,212
0wSOGZrj4ILpZSgE7SaYuw,Coffee & Tea,4,475
FdpEdKi4YbTu4t7B0tufIQ,Caterers,4,19
UQV4XEaZwIRfi5SLs48sDA,Indian,3,3
X0IWYIpyp-eeD783EqVGWw,Mexican,4,214
uqBBk5o9McSEYQ88CG6yHg,Indian,4,84
iL88ZmIUC_9Obf-r6YN1Ew,Moroccan,3,321
_R6EjbrynW_LFnmWoRqgww,Indian,4,189
Xb-NlVV5gYKX2Amd_WeWoQ,Japanese,4,62
GELFb5_zjbWmca45jxzHZg,Indian,5,1
-zZXaitTEIWFgGa21y0nbQ,Mexican,4,43
S7ivv5O0beH3U9cV3cRD_Q,Vegan,4,347
obIX3q93sNKq9VcbbRIfTw,Noodles,4,20
bNO0801dOoSSFJuDdTDzYQ,Middle Eastern,4,67
-J8VuX3wGrYSOBu2G0hMsw,Japanese,4,1155
vZgJyMZlpSSS_Y-duxd4_A,Chinese,4,262
qr24KgWcZGUhKZIPyVMsNw,Mexican,3,328
WCoCQQKN5jfu731pfOt1oQ,French,3,2
2FFkYc6LbRanDbOwKumLEw,Indian,4,1
pDXpe-kGZia6An9PsbjAGg,Japanese,4,39
3ESDUFulPVoMJdsqPQGm0A,Chinese,3,80
EJHyijqj0umQ9GsyknrNKg,Creperies,3,198
844H9r0tRQZmxiEtjeTW0A,Lounges,4,457
dGE1Imqoz1vdHa2cjfvO1w,Indian,4,349
E1QQuFMX7DAEt8jV4attkA,Chinese,3,89
xemN4tP9RlK5c-yUT-M71Q,Mexican,4,888
ZdLS7gD1ulmCPkqNc9_S3A,Szechuan,3,125
0ywipQa5m1CD_wJFMUTRCA,French,4,96
B87c3bE_u53yNYO1cmHSIw,Chinese,4,519
9_CEU7Wmvmwlyvqr-PJD6w,Mexican,4,916
Zjdtcex73QIz2_MvEvDrFQ,Japanese,4,123
dvkQIG20RjgNi-SwRr_1CQ,Italian,4,226
hLdrBdGwy_eDvayx8VAndQ,Indian,4,3
axqp3pGJXnTLgq2QrPyDyQ,Japanese,4,471
L5eqJRy8Yx_4El6rUxWmBw,Mexican,4,105
HY7Hx-z5lq1vAacDwYBfoA,Indian,4,64
MaZWYgvu08NLQVRcDGGvqQ,Chinese,4,121
f7-xxpi8s8Qr3ByASArQtQ,Fast Food,5,1
kN3rkbjvqkY62CDRYUVz4g,Bars,4,206
Bb0h5Rs8ugSM2CjulRhfBw,Szechuan,4,102
dOsIIVVfgiDevGZLWaPnTg,Indian,3,112
MzA6gitJKqfW4VrdS7AiQw,Chinese,4,58
3uEkZEAp7biQEtt0S7W1Vg,Indian,4,579
OX6PVp6RxwL-Y9NTDhE-mg,Korean,5,1
bTyyPU8A4pz9dieLSZPMdA,French,3,393
nrPfcOC4mGnEL-9CpoGhMg,Chinese,4,101
Rr55bXbJcfdm4lIf-1f0Qw,Indian,4,240
FiRB9Ek3Xo9JHwXgBYITYg,French,4,1559
T0aM8ULASjWhz_TqgG8rCA,Modern European,5,6
eTe0fY7PUIKuxgSdxgkD_A,Indian,4,189
LDScBEu3splSQlhGBEH2hg,Taiwanese,4,142
6KOeVK9KMmVG6Q3chyZ_Bg,Indian,4,148
_WXa2M3gz2Mi0ys3s88nDw,Asian Fusion,4,210
KXD44wWmrGf7mzyyr0bikw,Vegetarian,4,295
AUm7If5Cbvy20AnmyxE-xA,Mexican,4,66
kr_Wu5m0P-AEghraNqXeTA,Steakhouses,4,715
maXkjUEZGWrKF7BFrrUUXQ,Indian,4,239
35SwnbTxwmnXVF61LUkpeA,Wine Bars,4,128
EN9_LsFpY44Hkzcnu0jfIg,Dim Sum,4,83
viPKFWURtx09AVOa6iiKSg,Himalayan/Nepalese,4,63
HEs6llkn3wIP1ATXeIZQew,Indian,4,673
yVvx0wKmBplFlMd9z10Ytw,Indian,3,253
vTX77dgdGryT9zc6mKXEsQ,Himalayan/Nepalese,4,181
tG3ojlIvdbf79RXrO2oGKQ,Halal,4,34
xTnivXEdEtXrnhp-z4JGvg,Cafes,4,280
oF3yOAqGpIGRbjtOzvSxoA,French,4,25
3gtheZvv3Or0YzWXIl3SJg,French,3,427
BA6wd1pZTVu1DmrtiyTs8g,French,4,441
WYFPMrpRKoBaBPd-yOoiEA,Indian,3,2
dAHoDxBmzWqfobnTbCHaQA,Brasseries,4,139
6Ct7OeTRn4caY9g0swFBsw,Mexican,4,671
rn6SmSqAYx2kLFIAxytMMQ,Japanese,4,211
xWUL-j6TQyKQHIfOtetu-Q,Vegetarian,4,1076
8wrrBfEpqR5zDkSDpEXAmg,Cafes,3,169
bqhBU_iyHpaLlq0WSc5Nkw,French,4,126
wpye6v-2fIx7Z2Sz12XubA,Wine Bars,3,307
TcuWyuZAORVnQBPCMNbTgw,Sushi Bars,4,594
mESab-FqL5QqSVsnX72asQ,Sushi Bars,4,996
9x95RpLEIDRWG2Y9w4qz4Q,Indian,4,71
VNmSye6SGkwtSijlPnV5YA,Indian,3,24
KbCLZOKvPdNY7ptAg0kGxw,Indian,3,313
SExVenfR3ScUzIJHdUpxuw,Pakistani,4,25
ArRjkFlv7aIUfxNLvI1bwA,Pakistani,3,75
diz6_4TVSP6EdWEZCZ0Acg,Japanese,4,256
5dzFMuClH9CDvfaUuIKWeg,Chinese,3,37
JFFVmuwj8pnSLePgy3f2Iw,Noodles,4,154
tdhz1FN3OdTxdDkLljySJA,Vegan,4,70
uLWp1QR_W2WJImMnB706hg,Bars,4,255
pCfGgX0WxGASGM4-Yhr2Pw,Chinese,4,172
MotfuoOFiEmOKOcRCnRhdA,Delis,4,158
MGRo61aHFUeRlWhSbTv2NA,Sushi Bars,4,146
2K9dTgbmn3vS9YyFmun1sA,Food Trucks,4,2
53lgp8fFEuK3Yo7yeXc89A,Dim Sum,3,188
Na55QhymZh3cje8Ac2vCvg,Indian,4,145
tA_AoGEL_oGllbU2j77Shw,Shanghainese,4,179
JjzCmRn3q8JrlwHx8nFhAA,Hot Pot,3,155
scTDvJ2M2jDbb1ntVeIyxA,Chinese,4,560
L0hPFGt-sD_QVmhr01SSEQ,Italian,3,161
YoR6ouUwehLFnBQ7RAjPlw,Japanese,4,70
7rTl_d-dqlK5dGG31ogSBg,Indian,4,320
XVMzBs7wGeU5BWgyBL3xyQ,Wine Bars,4,344
zqbjE3QLDfWpzyFARJ_cng,Italian,4,240
WWpOWqOgS9ClYvxYVzR0lg,Indian,4,277
6UcYACF-byUBkn5jumAAfQ,French,4,192
UhKRowDihjep_skvlcjpHQ,French,3,27
_KIjhnsaui-wF9OePRZ5NA,Wine Bars,4,286
rPTX2J5KGDkN1QhPD-QOvg,Chinese,4,96
VSPkVw9gSQx-5v4A6aC_YA,Lebanese,4,385
L3REPLCvQpMapYPd_fkS-A,Seafood,4,471
diCW3Pj1PTVRSyol_d7cZw,Japanese,4,480
7ODapIfgerSKkAjKR0a2xw,Juice Bars & Smoothies,3,65
D_xGTuIZqh1g6ie9QybcYw,Indian,4,101
l2mIxUN1Tv_hsxQS7xxrgQ,Halal,4,10
7flJeg5Tnc06cQQ7jnBtxg,French,4,5
qHbQ2V9K_GJqLaOaielk_Q,Mexican,3,364
S5aiRMdfmptZiRWdJ4mhYQ,French,3,483
BbODF2tZuw4xW_RFwMzwRg,Chinese,3,40
B3_K2kUVbYOU0VaLcj_LTw,Thai,4,2504
1bBLR4kZuRk7Rsmhd8GhiA,Japanese,4,19
1-4W4i1fj9rp0Blrg0Q1zg,Brazilian,4,110
zUs0dYx8zPKTkFiLdQKf_Q,Indian,4,37
RRwz0t3XcaMCSjTWDy3C9A,Indian,3,59
R9jTfyPlnfk23gy8VCCVAg,Japanese,4,53
Jn7Wtek5_R12TKp2VUJuhw,Noodles,3,176
MAwtBgCmrY-i_jbmXlDMkw,Coffee & Tea,4,691
sMDm_LwAvZd0w7NIpk8rZg,French,4,104
DdoubmNfPNRi9xNmcQ64ug,Japanese,4,257
jf3JRaxUYU93x8LFU-8gkA,Indian,4,152
7hh2eP4HVkyjtpcqeITk3Q,Cantonese,3,149
7aH8qPfHxuy9Hub5Q8GKFw,Himalayan/Nepalese,5,9
OxQ1lGq3uzl8_fgW67rXdQ,Indian,4,179
gc5VOvoqzM8UQJwV1mhdkA,Indian,3,288
2rSmA4IK51QAQj60YGvjnw,Asian Fusion,4,20
XwJwqa89PK-xPSiEXAs_6g,Indian,1,11
tuP7STBjszTvKcQLeFMnkw,Mexican,4,267
gISZs8okQgFIpd-yz9aC4w,French,4,649
vYc_dbmC4yK7X_-3vQ74ig,Fondue,4,70
VvIzNbkl4PDPzutZdxWCJw,Indian,4,42
dS2VNgvdLCAxImvcVBV6wA,French,3,379
xeIhR9gx0OsTdoQ0mmEUsA,Indian,4,233
dhR4FMfoN0-MT5JOs7B-5g,Chinese,4,57
lUQR6cZlHHKXOksH5xOTqA,American (Traditional),4,367
8fr5FYU1ip0phERt1mrekg,Japanese,4,712
mm8gYHxaLLRyv3CslY40TA,Japanese,4,91
ovOupYdkZOWUeDMOdt--ng,Chinese,4,286
-134ZvJ4lgiqx-sjRBWQ9g,Ramen,4,5266
ev6e12vhY_0y4qE1cRhv0A,Japanese,4,951
0XC6L2GCtuaNEI8XFEyD2g,Vegan,4,213
gJSX5IDyhjeMjz9IS2DIwQ,Vegetarian,4,394
QR1YIRzFjd2bi5iBzT9zXg,Sushi Bars,4,1047
7iY35991NhQ1AShJZCNZgA,Japanese,4,1708
J4C5Y13rwXQJYR8rKPUDkw,Himalayan/Nepalese,5,3
U0QlNZX8FVwiXCIIaHqhGw,Himalayan/Nepalese,4,161
iFhpdc5cI_uiNAZrPlflpQ,Vegan,3,118
zGa3GrjdAQLm2l40SPD8CA,Indian,4,6
3ik-lT8Pu7PAc_04af1J0w,Pan Asian,4,99
M6Eiyx9LXMetMUxsYe-fvw,French,4,359
D6ZEcG1FCZ18nekMWrhgMg,Japanese,4,136
_z2_1TE_1brlvljiGtJ4mA,Indian,4,257
jwKPVep2qZYBUA6SLLQPvg,Chinese,3,204
l_Td-NFRIdxu7m6pgJUqhQ,Indian,3,81
h0Z2RZBZbiqS-Yw22WyTaQ,Indian,3,160
lPvxWBM1ruaUtOr7gI-yrA,Indian,4,241
6OWMji5GiqRlRPZSb1lJ4A,Bakeries,4,209
ygmcJr9SCVPHLeIqWntwxQ,French,3,2
i8F0fnempD5fTb2CxbwKDw,Izakaya,4,235
6dVXDdgzDEVt4DvHzpWo9w,Shanghainese,3,290
0AWdTQZ97G4rutU0z9Di6g,Mexican,4,702
tAHRDrCR0l_utA91IyOYNw,Mediterranean,3,138
BxB7lV381jp5pmosnIBpGA,Sri Lankan,4,260
u7sK1-iVkY5wLY3sOe2i2w,Halal,4,34
AjZ9hwJRu77jgWIrnhsGcg,Chinese,3,12
vfpOoIrPQXZ3KUydNpM2xQ,Meat Shops,4,68
s4nLGFvSINH6SekvC8s9iA,Halal,4,35
4x4M_p_b8GvLkc4fe00GHA,Indian,4,151
wFFCe-z8I3oon7YD3oWJlQ,Greek,3,135
8ig0yf0003DAp4YOGTlbVg,Chinese,4,583
7DnZWIn1Dcsvq-_pIXXFZQ,Asian Fusion,4,87
WlRZ4JEAVqtemQ5WQhFAFg,Japanese,4,101
iexl39DYyy_76Xq3ExaJkQ,Bars,4,244
Y2I946V78wOdwaUD9chmqg,Indian,4,356
u_3TLN0u6LyOL01vdjFOug,Vegan,4,1333
CsZLG1VpdFAZiT_qRRmJ2A,French,4,126
zy5MD9rhrPaZkCM1d1vmrg,Indian,3,54
ruBUmEgfRVu7M6i64XMQ9Q,Japanese,3,210
3N3XesISm5tg_nsjL10eFA,Indian,4,201
4--r7DCu5l9UEIjs4OwKSQ,Chinese,4,23
E7q1Qf6380N_aMqz28EgNw,Dim Sum,4,4
_HxxUvRp-0FMH_RoEzG1TA,Mexican,4,165
00jHmlu0elBhzBsw7Y5pww,Wine Bars,4,627
Gxlxu7Rug2tM_V7sS4x6fQ,Indian,4,6
gDIxUaEpdwrU8_5MqvmP2Q,Kosher,3,148
-vBfKWJ1v9YdJQT5XUbcBQ,Wine Bars,4,357
15svH3HiVDwHMSIlRYpk6A,Indian,4,228
zEIt0xaPM9DIS-pc118O6A,Hot Pot,4,1059
Qli775QfVY4oFPNu7Cy5Tw,Japanese,3,203
rMaM6INxFbwAGnl658a3VQ,Modern European,4,123
6S62Z7e0UP82shutXERUzA,French,3,358
kctef59qqlzJNqAc1ZGEvg,Steakhouses,4,767
9Wzn5eRNDZxAqbprKF31Pw,Vegetarian,4,36
FCoRGys6wgE7fSQ_YAUBeg,Japanese,4,134
-WHZcPiBtW6sErlYswwUMQ,French,3,350
35bJdPviyOHhiFHOFStN4Q,Halal,3,15
5g7Kz9ffnv7t47oaomIlqA,Chinese,3,204
HC18oDJ2svQoXIddP-wuyw,Japanese,4,175
jvPYm9rYK-5ddnjU30Oz4Q,American (New),4,279
HScFap2SwbUlfC-QXVkxFA,Chinese,4,1500
SxpRklyvo-VHZwzO2IrpXQ,Indian,3,66
SB4t6vWpxlVQAfCQ3oC1BQ,Indian,3,248
x0k5kFArHLijdY8-NEQ7Xg,Indian,4,1511
G4Y3yF4UfcCNSj0JFQQVDw,Indian,3,104
cecWBm6P2T1dIXrTfJWKng,Indian,3,34
R2VSWR_2bNhfchNqdgQR2g,Halal,3,11
0eRir9RUGAnfKov68kvKVA,Indian,2,5
-P7qAIG1wr_gXW3nzIq5TA,Seafood,4,994
O2Wf9JozX-Av2SOV6EvmNw,Halal,4,241
QmelPAXgkVLZfUb27diAEw,Japanese,4,96
Qi1AoRNcFEX8etII_RZkFg,Japanese,3,146
x5HLJVEOYF-cCmGEZFu9yA,Vegan,4,865
